,Unnamed: 0,positive_current,negative_current,total_current,acid_sqrt(J^2),acid_current,width,height,bond_start,bond_end,mapped_bond_start,mapped_bond_end,sid
101,101,0.0,-26.529639,-26.529639,0.091486,2.578029,3.0,1.5,76,74,4,3,VIMZUN
102,102,0.488536,-24.655679,-24.167143,0.107401,3.026503,3.0,1.5,71,76,2,4,VIMZUN
103,103,0.0,-35.712206,-35.712206,0.164617,4.638798,3.0,1.5,64,71,6,2,VIMZUN
104,104,1.632013,-23.255563,-21.62355,0.104767,2.952281,3.0,1.5,62,61,8,7,VIMZUN
105,105,0.193882,-35.44175,-35.247868,0.161068,4.538789,3.0,1.5,61,64,7,6,VIMZUN
106,106,13.156691,-8.923104,4.233587,0.074375,2.095844,3.0,1.5,62,63,8,10,VIMZUN
107,107,3.282198,-29.564886,-26.282688,0.123285,3.474094,3.0,1.5,60,8,11,9,VIMZUN
108,108,1.475549,-11.383983,-9.908434,0.065143,1.835705,3.0,1.5,61,8,7,9,VIMZUN
109,109,9.10613,-9.60909,-0.50296,0.085577,2.411506,3.0,1.5,63,60,10,11,VIMZUN
110,110,1.780083,-13.547987,-11.767904,0.081102,2.285407,3.0,1.5,47,5,22,14,VIMZUN
111,111,3.603154,-29.147149,-25.543995,0.126504,3.564809,3.0,1.5,50,5,13,14,VIMZUN
112,112,1.918474,-10.604934,-8.686459,0.049917,1.406633,3.0,1.5,9,71,16,2,VIMZUN
113,113,3.652084,-26.856389,-23.204305,0.116488,3.282549,3.0,1.5,9,72,16,5,VIMZUN
114,114,9.432385,-6.95507,2.477315,0.09666,2.723818,3.0,1.5,60,55,11,21,VIMZUN
115,115,9.691877,-7.0258,2.666078,0.097084,2.735763,3.0,1.5,55,53,21,18,VIMZUN
116,116,9.730677,-8.615261,1.115417,0.089762,2.529431,3.0,1.5,53,54,18,19,VIMZUN
117,117,3.347966,-30.594612,-27.246646,0.117694,3.316556,3.0,1.5,6,53,17,18,VIMZUN
118,118,1.243565,-15.218949,-13.975384,0.08074,2.275212,3.0,1.5,6,52,17,23,VIMZUN
119,119,0.000205,-27.096021,-27.095816,0.093848,2.644589,3.0,1.5,88,54,20,19,VIMZUN
120,120,0.010953,-34.241613,-34.230661,0.149351,4.208627,3.0,1.5,47,51,22,24,VIMZUN
121,121,0.504549,-23.219482,-22.714933,0.106089,2.989515,3.0,1.5,48,47,1,22,VIMZUN
122,122,1.186129,-23.090108,-21.903979,0.103491,2.916326,3.0,1.5,52,88,23,20,VIMZUN
123,123,0.124843,-35.209406,-35.084563,0.150067,4.228788,3.0,1.5,51,52,24,23,VIMZUN
124,124,1.49023,-3.246349,-1.756119,0.040611,1.144396,3.0,1.5,2,8,-1,9,VIMZUN
125,125,1.178923,-2.184863,-1.00594,0.035951,1.013077,3.0,1.5,2,6,-1,17,VIMZUN
126,126,0.278716,-4.259679,-3.980963,0.023639,0.666141,3.0,1.5,2,9,-1,16,VIMZUN
127,127,0.502957,-4.142225,-3.639267,0.032516,0.916277,3.0,1.5,2,5,-1,14,VIMZUN
128,128,0.0,-12.447696,-12.447696,0.043092,1.214308,3.5,1.5,49,48,15,1,VIMZUN
129,129,10.672339,-9.191997,1.480342,0.089105,2.510916,3.5,1.5,49,50,15,13,VIMZUN
130,130,3.898285,-6.161648,-2.263363,0.053354,1.503478,3.5,1.5,50,78,13,12,VIMZUN
131,131,7.897007,-7.441721,0.455286,0.07513,2.117113,3.5,1.5,72,74,5,3,VIMZUN
132,132,4.072901,-6.241929,-2.169028,0.056737,1.598822,3.5,1.5,78,72,12,5,VIMZUN
133,133,0.0,-11.551484,-11.551484,0.040994,1.155179,3.5,1.5,76,74,4,3,VIMZUN
134,134,2.903312,-6.79006,-3.886748,0.04569,1.287521,3.5,1.5,71,76,2,4,VIMZUN
135,135,0.003321,-24.229273,-24.225952,0.118079,3.327407,3.5,1.5,64,71,6,2,VIMZUN
136,136,9.700531,-8.218464,1.482068,0.066532,1.874836,3.5,1.5,62,61,8,7,VIMZUN
137,137,0.532903,-23.950023,-23.41712,0.115954,3.267522,3.5,1.5,61,64,7,6,VIMZUN
138,138,13.251635,-8.979721,4.271914,0.074438,2.097626,3.5,1.5,62,63,8,10,VIMZUN
139,139,3.273748,-29.594515,-26.320768,0.123172,3.470916,3.5,1.5,60,8,11,9,VIMZUN
140,140,3.672697,-4.415186,-0.742488,0.026392,0.743705,3.5,1.5,61,8,7,9,VIMZUN
141,141,10.484098,-9.653268,0.830829,0.089214,2.514002,3.5,1.5,63,60,10,11,VIMZUN
142,142,5.635727,-5.803531,-0.167804,0.055341,1.559472,3.5,1.5,47,5,22,14,VIMZUN
143,143,3.595453,-29.16689,-25.571437,0.126429,3.562703,3.5,1.5,50,5,13,14,VIMZUN
144,144,4.241685,-3.844344,0.397341,0.024735,0.697006,3.5,1.5,9,71,16,2,VIMZUN
145,145,3.65885,-26.923762,-23.264912,0.116386,3.279689,3.5,1.5,9,72,16,5,VIMZUN
146,146,3.152237,-6.682276,-3.530039,0.055126,1.553414,3.5,1.5,60,55,11,21,VIMZUN
147,147,3.206146,-6.552803,-3.346657,0.055876,1.574562,3.5,1.5,55,53,21,18,VIMZUN
148,148,7.673168,-8.208527,-0.535359,0.081202,2.288227,3.5,1.5,53,54,18,19,VIMZUN
149,149,3.3273,-30.640044,-27.312744,0.117605,3.314051,3.5,1.5,6,53,17,18,VIMZUN
150,150,4.677609,-6.813417,-2.135808,0.055858,1.574043,3.5,1.5,6,52,17,23,VIMZUN
151,151,0.0,-12.226092,-12.226092,0.042274,1.191268,3.5,1.5,88,54,20,19,VIMZUN
152,152,0.045901,-22.764229,-22.718328,0.106646,3.005234,3.5,1.5,47,51,22,24,VIMZUN
153,153,3.953403,-7.415559,-3.462156,0.052509,1.479673,3.5,1.5,48,47,1,22,VIMZUN
154,154,8.560975,-7.258049,1.302926,0.058465,1.647523,3.5,1.5,52,88,23,20,VIMZUN
155,155,0.346053,-23.470264,-23.124211,0.107275,3.022949,3.5,1.5,51,52,24,23,VIMZUN
156,156,3.199914,-2.914929,0.284985,0.038525,1.085602,3.5,1.5,2,8,-1,9,VIMZUN
157,157,2.750942,-1.937577,0.813366,0.039848,1.122905,3.5,1.5,2,6,-1,17,VIMZUN
158,158,0.963465,-3.680717,-2.717252,0.019328,0.544662,3.5,1.5,2,9,-1,16,VIMZUN
159,159,1.370385,-3.344472,-1.974088,0.025189,0.70981,3.5,1.5,2,5,-1,14,VIMZUN
160,160,0.0,-2.655918,-2.655918,0.007084,0.199616,4.0,1.5,49,48,15,1,VIMZUN
161,161,10.66646,-9.185149,1.481312,0.089172,2.512815,4.0,1.5,49,50,15,13,VIMZUN
162,162,2.672367,-3.939474,-1.267107,0.028926,0.815125,4.0,1.5,50,78,13,12,VIMZUN
163,163,7.87606,-7.419429,0.456631,0.075157,2.117875,4.0,1.5,72,74,5,3,VIMZUN
164,164,2.459849,-3.977658,-1.517809,0.031239,0.88031,4.0,1.5,78,72,12,5,VIMZUN
165,165,0.0,-2.342,-2.342,0.006297,0.17746,4.0,1.5,76,74,4,3,VIMZUN
166,166,5.881049,-0.709392,5.171656,0.051635,1.455045,4.0,1.5,71,76,2,4,VIMZUN
167,167,0.004749,-12.953587,-12.948838,0.065703,1.851477,4.0,1.5,64,71,6,2,VIMZUN
168,168,13.761318,-10.039504,3.721814,0.171068,4.820607,4.0,1.5,62,61,8,7,VIMZUN
169,169,0.62754,-12.608481,-11.980942,0.064732,1.824113,4.0,1.5,61,64,7,6,VIMZUN
170,170,13.249818,-8.971094,4.278724,0.07438,2.095982,4.0,1.5,62,63,8,10,VIMZUN
0,0,18.733461,-8.291525,10.441935,0.097418,2.745185,1.5,1.5,56,57,1,15,VICDUH
1,1,17.838501,-9.017465,8.821037,0.11339,3.195257,1.5,1.5,57,58,15,13,VICDUH
2,2,28.884419,-5.372963,23.511456,0.160478,4.522179,1.5,1.5,58,59,13,12,VICDUH
3,3,28.697619,-5.457725,23.239894,0.159417,4.492271,1.5,1.5,59,61,12,5,VICDUH
4,4,8.703407,-18.444395,-9.740988,0.114987,3.240277,1.5,1.5,62,61,3,5,VICDUH
5,5,18.463135,-8.824354,9.638781,0.097517,2.747979,1.5,1.5,62,64,3,4,VICDUH
6,6,8.92196,-18.171374,-9.249414,0.114664,3.231168,1.5,1.5,66,64,2,4,VICDUH
7,7,5.040545,-30.154533,-25.113987,0.166239,4.684522,1.5,1.5,68,66,6,2,VICDUH
8,8,5.491914,-28.84396,-23.352046,0.159393,4.491605,1.5,1.5,69,68,7,6,VICDUH
9,9,8.544234,-18.747723,-10.203488,0.11618,3.273893,1.5,1.5,70,69,8,7,VICDUH
10,10,8.265631,-19.043402,-10.777771,0.099079,2.791994,1.5,1.5,71,70,10,8,VICDUH
11,11,23.891498,-9.624553,14.266945,0.130683,3.682566,1.5,1.5,69,11,7,9,VICDUH
12,12,9.803921,-23.089635,-13.285714,0.124415,3.505944,1.5,1.5,72,11,11,9,VICDUH
13,13,9.250739,-9.154227,0.096512,0.103187,2.907752,1.5,1.5,54,11,-1,9,VICDUH
14,14,19.020903,-8.411771,10.609132,0.120104,3.384458,1.5,1.5,71,72,10,11,VICDUH
15,15,29.022836,-5.25724,23.765596,0.1616,4.553792,1.5,1.5,72,73,11,21,VICDUH
16,16,9.277301,-9.452915,-0.175614,0.094018,2.649375,1.5,1.5,54,8,-1,14,VICDUH
17,17,9.778645,-23.463366,-13.684721,0.125181,3.527523,1.5,1.5,58,8,13,14,VICDUH
18,18,24.153026,-9.547777,14.605248,0.128486,3.620672,1.5,1.5,55,8,22,14,VICDUH
19,19,9.893796,-23.593878,-13.700083,0.131106,3.694486,1.5,1.5,66,10,2,16,VICDUH
20,20,9.11034,-8.486235,0.624105,0.099366,2.800082,1.5,1.5,54,10,-1,16,VICDUH
21,21,22.623048,-10.043852,12.579197,0.12412,3.497639,1.5,1.5,61,10,5,16,VICDUH
22,22,28.881444,-5.385614,23.495829,0.160881,4.533543,1.5,1.5,73,74,21,18,VICDUH
23,23,18.211214,-8.81454,9.396673,0.115246,3.247574,1.5,1.5,74,75,18,19,VICDUH
24,24,10.072836,-22.984483,-12.911647,0.125091,3.524994,1.5,1.5,13,74,17,18,VICDUH
25,25,9.050677,-9.56535,-0.514673,0.102323,2.883404,1.5,1.5,54,13,-1,17,VICDUH
26,26,9.701719,-23.995004,-14.293285,0.128242,3.613791,1.5,1.5,77,13,23,17,VICDUH
27,27,8.712957,-18.303203,-9.590246,0.096841,2.728929,1.5,1.5,76,75,20,19,VICDUH
28,28,8.935789,-17.708097,-8.772308,0.112949,3.182847,1.5,1.5,77,76,23,20,VICDUH
29,29,29.36593,-5.047601,24.31833,0.161286,4.544945,1.5,1.5,78,55,24,22,VICDUH
30,30,8.644227,-18.258966,-9.614739,0.11444,3.224851,1.5,1.5,56,55,1,22,VICDUH
31,31,4.489212,-30.212761,-25.72355,0.166252,4.684897,1.5,1.5,78,77,24,23,VICDUH
32,32,15.478903,-9.18091,6.297993,0.094431,2.66101,2.0,1.5,56,57,1,15,VICDUH
33,33,14.759551,-10.050779,4.708772,0.108993,3.071356,2.0,1.5,57,58,15,13,VICDUH
34,34,28.061263,-6.949642,21.111622,0.16219,4.570407,2.0,1.5,58,59,13,12,VICDUH
35,35,27.651152,-7.067854,20.583297,0.16047,4.521949,2.0,1.5,59,61,12,5,VICDUH
36,36,5.41229,-24.629099,-19.216808,0.118467,3.33834,2.0,1.5,62,61,3,5,VICDUH
37,37,15.091645,-9.894169,5.197476,0.094407,2.660338,2.0,1.5,62,64,3,4,VICDUH
38,38,5.592916,-24.532641,-18.939724,0.117869,3.321475,2.0,1.5,66,64,2,4,VICDUH
39,39,2.64542,-38.497274,-35.851854,0.174393,4.914294,2.0,1.5,68,66,6,2,VICDUH
40,40,2.997658,-37.256828,-34.25917,0.168234,4.740741,2.0,1.5,69,68,7,6,VICDUH
41,41,5.187244,-24.82542,-19.638176,0.119111,3.356485,2.0,1.5,70,69,8,7,VICDUH
42,42,4.957676,-25.1841,-20.226423,0.102595,2.891059,2.0,1.5,71,70,10,8,VICDUH
43,43,20.252828,-11.180324,9.072504,0.12538,3.53314,2.0,1.5,69,11,7,9,VICDUH
44,44,6.376221,-27.736423,-21.360202,0.12559,3.539056,2.0,1.5,72,11,11,9,VICDUH
45,45,6.196139,-11.783598,-5.587459,0.102615,2.891641,2.0,1.5,54,11,-1,9,VICDUH
46,46,16.024634,-9.212972,6.811662,0.115632,3.258442,2.0,1.5,71,72,10,11,VICDUH
47,47,28.409279,-6.861463,21.547816,0.164078,4.623616,2.0,1.5,72,73,11,21,VICDUH
48,48,6.177636,-12.408025,-6.230389,0.093167,2.625392,2.0,1.5,54,8,-1,14,VICDUH
49,49,6.318131,-28.791829,-22.473698,0.127386,3.589657,2.0,1.5,58,8,13,14,VICDUH
50,50,20.853826,-11.159978,9.693848,0.124402,3.505586,2.0,1.5,55,8,22,14,VICDUH
51,51,6.401839,-28.785764,-22.383925,0.132972,3.747076,2.0,1.5,66,10,2,16,VICDUH
52,52,6.303478,-11.062631,-4.759154,0.098623,2.779145,2.0,1.5,54,10,-1,16,VICDUH
53,53,19.395674,-11.631236,7.764438,0.120015,3.381963,2.0,1.5,61,10,5,16,VICDUH
54,54,28.066016,-7.0157,21.050316,0.162684,4.584337,2.0,1.5,73,74,21,18,VICDUH
55,55,15.18256,-9.805188,5.377372,0.111101,3.130774,2.0,1.5,74,75,18,19,VICDUH
56,56,6.530556,-28.48155,-21.950994,0.127531,3.593742,2.0,1.5,13,74,17,18,VICDUH
57,57,6.030077,-12.803127,-6.77305,0.101805,2.868794,2.0,1.5,54,13,-1,17,VICDUH
58,58,6.126177,-29.531719,-23.405542,0.1306,3.680242,2.0,1.5,77,13,23,17,VICDUH
59,59,5.483274,-24.213613,-18.730339,0.100229,2.824404,2.0,1.5,76,75,20,19,VICDUH
60,60,5.653044,-23.531315,-17.87827,0.115595,3.257402,2.0,1.5,77,76,23,20,VICDUH
61,61,28.30102,-6.4475,21.85352,0.161957,4.563845,2.0,1.5,78,55,24,22,VICDUH
62,62,5.359575,-24.177563,-18.817988,0.117805,3.319671,2.0,1.5,56,55,1,22,VICDUH
63,63,2.397765,-38.786061,-36.388296,0.176362,4.96979,2.0,1.5,78,77,24,23,VICDUH
64,64,11.105263,-9.244741,1.860522,0.079589,2.242758,2.5,1.5,56,57,1,15,VICDUH
65,65,9.921009,-10.089188,-0.168179,0.089595,2.52473,2.5,1.5,57,58,15,13,VICDUH
66,66,18.536836,-7.455404,11.081433,0.13644,3.844786,2.5,1.5,58,59,13,12,VICDUH
67,67,18.042948,-7.556105,10.486843,0.134899,3.80137,2.5,1.5,59,61,12,5,VICDUH
68,68,1.528671,-26.707694,-25.179022,0.113291,3.192475,2.5,1.5,62,61,3,5,VICDUH
69,69,10.464089,-9.940854,0.523235,0.079841,2.249859,2.5,1.5,62,64,3,4,VICDUH
70,70,1.60173,-26.746228,-25.144499,0.111984,3.155652,2.5,1.5,66,64,2,4,VICDUH
71,71,0.592306,-39.243108,-38.650802,0.169711,4.782353,2.5,1.5,68,66,6,2,VICDUH
72,72,0.718395,-37.914212,-37.195817,0.163514,4.60773,2.5,1.5,69,68,7,6,VICDUH
73,73,1.434822,-26.855929,-25.421107,0.114243,3.2193,2.5,1.5,70,69,8,7,VICDUH
74,74,1.465403,-27.439176,-25.973773,0.098467,2.774739,2.5,1.5,71,70,10,8,VICDUH
75,75,10.583079,-11.626012,-1.042933,0.09902,2.790316,2.5,1.5,69,11,7,9,VICDUH
76,76,3.222836,-28.202824,-24.979988,0.119589,3.369959,2.5,1.5,72,11,11,9,VICDUH
77,77,2.110107,-13.199504,-11.089397,0.092155,2.596873,2.5,1.5,54,11,-1,9,VICDUH
78,78,11.091523,-9.308226,1.783296,0.094217,2.654977,2.5,1.5,71,72,10,11,VICDUH
79,79,18.73654,-7.412633,11.323907,0.138163,3.893352,2.5,1.5,72,73,11,21,VICDUH
80,80,2.094894,-13.997001,-11.902107,0.083093,2.34151,2.5,1.5,54,8,-1,14,VICDUH
81,81,3.092836,-29.346862,-26.254026,0.121906,3.435228,2.5,1.5,58,8,13,14,VICDUH
82,82,11.130555,-11.569489,-0.438935,0.099009,2.790016,2.5,1.5,55,8,22,14,VICDUH
83,83,3.250385,-29.155472,-25.905088,0.127147,3.582915,2.5,1.5,66,10,2,16,VICDUH
84,84,2.19036,-12.308965,-10.118605,0.086973,2.450846,2.5,1.5,54,10,-1,16,VICDUH
85,85,10.314128,-12.138497,-1.824369,0.095925,2.703122,2.5,1.5,61,10,5,16,VICDUH
86,86,18.474927,-7.659477,10.81545,0.136977,3.859943,2.5,1.5,73,74,21,18,VICDUH
87,87,10.232918,-9.837425,0.395493,0.090832,2.559591,2.5,1.5,74,75,18,19,VICDUH
88,88,3.204776,-29.130483,-25.925706,0.121408,3.421211,2.5,1.5,13,74,17,18,VICDUH
89,89,1.998634,-14.570114,-12.57148,0.089692,2.527465,2.5,1.5,54,13,-1,17,VICDUH
90,90,3.101592,-30.053749,-26.952157,0.125306,3.531047,2.5,1.5,77,13,23,17,VICDUH
91,91,1.611877,-26.183574,-24.571696,0.09549,2.690861,2.5,1.5,76,75,20,19,VICDUH
92,92,1.618153,-25.565896,-23.947743,0.109338,3.081087,2.5,1.5,77,76,23,20,VICDUH
93,93,18.730351,-6.72468,12.005671,0.136055,3.833952,2.5,1.5,78,55,24,22,VICDUH
94,94,1.508386,-26.194586,-24.6862,0.112435,3.168345,2.5,1.5,56,55,1,22,VICDUH
95,95,0.547425,-39.263453,-38.716028,0.171475,4.83207,2.5,1.5,78,77,24,23,VICDUH
96,96,12.253152,-9.227062,3.026089,0.073289,2.065233,3.0,1.5,56,57,1,15,VICDUH
97,97,8.95331,-10.189634,-1.236323,0.082624,2.328285,3.0,1.5,57,58,15,13,VICDUH
98,98,8.366922,-7.651378,0.715544,0.089576,2.524208,3.0,1.5,58,59,13,12,VICDUH
99,99,7.921173,-7.731072,0.190101,0.088244,2.486677,3.0,1.5,59,61,12,5,VICDUH
100,100,1.24124,-22.607591,-21.366351,0.099345,2.799475,3.0,1.5,62,61,3,5,VICDUH
101,101,11.416442,-9.895929,1.520513,0.074875,2.109932,3.0,1.5,62,64,3,4,VICDUH
102,102,0.456358,-22.894516,-22.438158,0.097637,2.751356,3.0,1.5,66,64,2,4,VICDUH
103,103,0.0,-33.91471,-33.91471,0.151237,4.261777,3.0,1.5,68,66,6,2,VICDUH
104,104,0.170149,-32.568715,-32.398566,0.145902,4.111422,3.0,1.5,69,68,7,6,VICDUH
105,105,1.25349,-22.555887,-21.302396,0.099694,2.809319,3.0,1.5,70,69,8,7,VICDUH
106,106,0.0,-26.285688,-26.285688,0.088408,2.491285,3.0,1.5,71,70,10,8,VICDUH
107,107,1.229908,-11.71552,-10.485612,0.058033,1.635348,3.0,1.5,69,11,7,9,VICDUH
108,108,3.731933,-27.699759,-23.967826,0.117597,3.313823,3.0,1.5,72,11,11,9,VICDUH
109,109,0.000595,-13.641526,-13.640931,0.079951,2.252968,3.0,1.5,54,11,-1,9,VICDUH
110,110,9.957744,-9.401483,0.556261,0.085525,2.410048,3.0,1.5,71,72,10,11,VICDUH
111,111,8.208259,-7.611578,0.596681,0.090743,2.55709,3.0,1.5,72,73,11,21,VICDUH
112,112,6e-05,-14.508797,-14.508737,0.071616,2.018099,3.0,1.5,54,8,-1,14,VICDUH
113,113,3.583826,-28.718863,-25.135037,0.120075,3.383629,3.0,1.5,58,8,13,14,VICDUH
114,114,1.471809,-11.611133,-10.139324,0.057612,1.623466,3.0,1.5,55,8,22,14,VICDUH
115,115,3.861166,-28.384773,-24.523607,0.125149,3.526621,3.0,1.5,66,10,2,16,VICDUH
116,116,0.042481,-12.859691,-12.81721,0.071504,2.014949,3.0,1.5,54,10,-1,16,VICDUH
117,117,1.405342,-12.083251,-10.677909,0.059526,1.677408,3.0,1.5,61,10,5,16,VICDUH
118,118,8.032863,-7.879286,0.153577,0.089827,2.531278,3.0,1.5,73,74,21,18,VICDUH
119,119,9.245582,-9.95289,-0.707308,0.083337,2.348378,3.0,1.5,74,75,18,19,VICDUH
120,120,3.687233,-28.487182,-24.799949,0.119349,3.363175,3.0,1.5,13,74,17,18,VICDUH
121,121,0.0,-15.242331,-15.242331,0.074937,2.11168,3.0,1.5,54,13,-1,17,VICDUH
122,122,3.846414,-29.292423,-25.446009,0.123363,3.476291,3.0,1.5,77,13,23,17,VICDUH
123,123,0.0,-25.294527,-25.294527,0.085645,2.41342,3.0,1.5,76,75,20,19,VICDUH
124,124,0.526367,-22.046656,-21.520289,0.095283,2.685023,3.0,1.5,77,76,23,20,VICDUH
125,125,8.686232,-6.738611,1.94762,0.089615,2.525307,3.0,1.5,78,55,24,22,VICDUH
126,126,1.017265,-22.215743,-21.198478,0.098319,2.770573,3.0,1.5,56,55,1,22,VICDUH
127,127,0.018189,-33.467553,-33.449364,0.152256,4.290484,3.0,1.5,78,77,24,23,VICDUH
128,128,12.241255,-9.201468,3.039787,0.073349,2.06693,3.5,1.5,56,57,1,15,VICDUH
129,129,7.112612,-9.228245,-2.115633,0.07475,2.1064,3.5,1.5,57,58,15,13,VICDUH
130,130,3.883872,-6.916247,-3.032375,0.050006,1.409128,3.5,1.5,58,59,13,12,VICDUH
131,131,3.591674,-7.008833,-3.41716,0.049178,1.385799,3.5,1.5,59,61,12,5,VICDUH
132,132,8.690409,-7.181728,1.508681,0.058036,1.63541,3.5,1.5,62,61,3,5,VICDUH
133,133,11.408511,-9.885083,1.523428,0.074919,2.111161,3.5,1.5,62,64,3,4,VICDUH
134,134,2.851614,-6.428481,-3.576867,0.042544,1.198871,3.5,1.5,66,64,2,4,VICDUH
135,135,0.000234,-22.989545,-22.989311,0.107842,3.038928,3.5,1.5,68,66,6,2,VICDUH
136,136,0.431529,-21.773258,-21.34173,0.10382,2.92558,3.5,1.5,69,68,7,6,VICDUH
137,137,8.584684,-7.054732,1.529952,0.055264,1.557293,3.5,1.5,70,69,8,7,VICDUH
138,138,0.0,-11.795261,-11.795261,0.040391,1.13819,3.5,1.5,71,70,10,8,VICDUH
139,139,3.914592,-4.232316,-0.317724,0.028064,0.790839,3.5,1.5,69,11,7,9,VICDUH
140,140,3.758249,-27.738733,-23.980484,0.117555,3.31264,3.5,1.5,72,11,11,9,VICDUH
141,141,0.520537,-11.486874,-10.966338,0.063225,1.781648,3.5,1.5,54,11,-1,9,VICDUH
142,142,9.919337,-9.353782,0.565554,0.085432,2.407432,3.5,1.5,71,72,10,11,VICDUH
143,143,3.379981,-6.933475,-3.553494,0.05022,1.415177,3.5,1.5,72,73,11,21,VICDUH
144,144,0.480147,-12.233906,-11.753759,0.056046,1.579338,3.5,1.5,54,8,-1,14,VICDUH
145,145,3.608095,-28.758175,-25.15008,0.120033,3.382448,3.5,1.5,58,8,13,14,VICDUH
146,146,4.113011,-4.195785,-0.082774,0.027204,0.766606,3.5,1.5,55,8,22,14,VICDUH
147,147,3.878451,-28.407672,-24.529221,0.125077,3.524604,3.5,1.5,66,10,2,16,VICDUH
148,148,0.46197,-11.090227,-10.628257,0.054935,1.548029,3.5,1.5,54,10,-1,16,VICDUH
149,149,4.101718,-4.145994,-0.044276,0.026418,0.744437,3.5,1.5,61,10,5,16,VICDUH
150,150,3.305261,-7.180437,-3.875176,0.049973,1.4082,3.5,1.5,73,74,21,18,VICDUH
151,151,7.794594,-9.249977,-1.455383,0.078129,2.201634,3.5,1.5,74,75,18,19,VICDUH
152,152,3.715448,-28.534755,-24.819306,0.119284,3.361357,3.5,1.5,13,74,17,18,VICDUH
153,153,0.439084,-13.018872,-12.579789,0.058599,1.651294,3.5,1.5,54,13,-1,17,VICDUH
154,154,3.847604,-29.311615,-25.464011,0.123303,3.474612,3.5,1.5,77,13,23,17,VICDUH
155,155,0.0,-11.408415,-11.408415,0.039601,1.11593,3.5,1.5,76,75,20,19,VICDUH
156,156,3.126874,-6.710883,-3.58401,0.044587,1.256441,3.5,1.5,77,76,23,20,VICDUH
157,157,4.548324,-6.123469,-1.575144,0.049944,1.407401,3.5,1.5,78,55,24,22,VICDUH
158,158,7.577945,-7.013687,0.564259,0.055059,1.551537,3.5,1.5,56,55,1,22,VICDUH
159,159,0.045637,-22.270376,-22.224739,0.109131,3.075259,3.5,1.5,78,77,24,23,VICDUH
160,160,12.209046,-9.168694,3.040352,0.073306,2.065718,4.0,1.5,56,57,1,15,VICDUH
161,161,7.110253,-9.225958,-2.115705,0.074799,2.107779,4.0,1.5,57,58,15,13,VICDUH
162,162,4.565396,-4.995522,-0.430126,0.031127,0.877132,4.0,1.5,58,59,13,12,VICDUH
163,163,4.343661,-5.069358,-0.725697,0.031272,0.881214,4.0,1.5,59,61,12,5,VICDUH
164,164,13.533369,-7.081939,6.45143,0.139765,3.938492,4.0,1.5,62,61,3,5,VICDUH
165,165,11.385194,-9.86256,1.522634,0.074888,2.110295,4.0,1.5,62,64,3,4,VICDUH
166,166,5.603889,-0.610855,4.993033,0.048263,1.360021,4.0,1.5,66,64,2,4,VICDUH
167,167,0.000615,-11.010654,-11.010039,0.052968,1.492615,4.0,1.5,68,66,6,2,VICDUH
168,168,0.498129,-9.92535,-9.427222,0.048935,1.378971,4.0,1.5,69,68,7,6,VICDUH
169,169,13.814625,-6.308718,7.505907,0.132919,3.745569,4.0,1.5,70,69,8,7,VICDUH
170,170,0.0,-2.410792,-2.410792,0.005997,0.169004,4.0,1.5,71,70,10,8,VICDUH
0,0,8.320604,-18.67186,-10.351256,0.097122,2.736842,1.5,1.5,50,51,1,15,VICDOB
1,1,18.197696,-8.680043,9.517653,0.114274,3.220177,1.5,1.5,52,51,13,15,VICDOB
2,2,4.972711,-29.416129,-24.443419,0.161443,4.549372,1.5,1.5,52,54,13,12,VICDOB
3,3,30.212684,-4.457789,25.754895,0.166225,4.684129,1.5,1.5,55,54,5,12,VICDOB
4,4,17.665456,-8.982657,8.6828,0.112987,3.183904,1.5,1.5,56,55,3,5,VICDOB
5,5,18.148922,-8.800405,9.348517,0.096152,2.709497,1.5,1.5,57,56,4,3,VICDOB
6,6,8.79047,-18.199074,-9.408604,0.115019,3.241158,1.5,1.5,57,58,4,2,VICDOB
7,7,5.368632,-28.843946,-23.475314,0.16043,4.520822,1.5,1.5,58,59,2,6,VICDOB
8,8,29.060351,-5.195903,23.864448,0.161381,4.547613,1.5,1.5,60,59,7,6,VICDOB
9,9,8.506508,-18.861125,-10.354617,0.119412,3.364972,1.5,1.5,60,61,7,8,VICDOB
10,10,18.962281,-8.331146,10.631135,0.09923,2.796236,1.5,1.5,63,61,10,8,VICDOB
11,11,9.13232,-9.175356,-0.043036,0.10104,2.847245,1.5,1.5,4,46,9,-1,VICDOB
12,12,23.110424,-9.829193,13.281231,0.123934,3.49239,1.5,1.5,4,60,9,7,VICDOB
13,13,9.646734,-23.854896,-14.208162,0.129709,3.655119,1.5,1.5,4,64,9,11,VICDOB
14,14,18.821995,-8.503172,10.318823,0.116744,3.289769,1.5,1.5,64,63,11,10,VICDOB
15,15,28.640675,-5.48541,23.155264,0.158181,4.457456,1.5,1.5,66,64,21,11,VICDOB
16,16,9.57606,-24.128976,-14.552916,0.128187,3.612224,1.5,1.5,2,52,14,13,VICDOB
17,17,23.457065,-9.783205,13.673861,0.124936,3.520618,1.5,1.5,2,48,14,22,VICDOB
18,18,9.421048,-9.2666,0.154448,0.093941,2.64721,1.5,1.5,2,46,14,-1,VICDOB
19,19,23.954584,-9.702584,14.252,0.127888,3.603813,1.5,1.5,3,55,16,5,VICDOB
20,20,9.524914,-9.02987,0.495044,0.100391,2.82895,1.5,1.5,3,46,16,-1,VICDOB
